Two To Tango - 1,"Both Champions gain a passive Combo Shield while their Combo is less than 10, and gain +1 Combo Meter each time they are struck."
Two To Tango - 2,"Both Champions gain a passive Combo Shield while their Combo is less than 20, and gain +1 Combo Meter each time they are struck."
Two To Tango - 3,"Both Champions gain a passive Combo Shield while their Combo is less than 30, and gain +1 Combo Meter each time they are struck."
Typhoon,When the Defender activates a Special Attack they place a Passive Ion Pulse Charge on the Attacker. At 10 Charge(s) the Attacker is Power Burned for 100% of their Current Power and the Charges are Removed. If the Attacker performs a Special 3 all Charges are Removed.
Tyranny,Villains in this arena attain absolute Power. Heroes do not gain Power.
Tyrant,"#Villain Attackers cause 50% of their Attack as bonus Energy Damage each time they Hit their Opponent or their Block, as long as the Defender suffers from a Weakness Debuff."
Umbral Vanguard,"Guillotine (Deathless): On activation, Special 1 inflicts a non-stacking 150% Neutralize Passive for 15 seconds. King Groot (Deathless): When struck by an Unblockable attack, spend one Fury Buff to gain an Unstoppable Passive for 3 seconds. Vision (Deathless): Personal Fury max stack increases by +6, and their pause is increased by +5 seconds. She-Hulk (Deathless): Punishing the Opponent’s Special or Heavy Attacks grants a Grit Buff for 10 seconds."
Umbral Vanguard (Incursions),"Guillotine (Deathless): On activation, Special 1 inflicts a non-stacking 150% Neutralize Passive for 15 seconds. King Groot (Deathless): When struck by an Unblockable attack, spend one Fury Buff to gain an Unstoppable Passive for 3 seconds. Vision (Deathless): Personal Fury max stack increases by +6, and their pause is increased by +5 seconds. She-Hulk (Deathless): Punishing the Opponent’s Special or Heavy Attacks grants a Grit Buff for 10 seconds."
UNARMED - Critical Hit,DISARMED: Defender takes 200% more damage from Critical Hits.
UNARMED - Damaging Effect,DISARMED: The Defender takes 200% more damage while suffering from Damaging effects.
UNARMED - Energy Vulnerability,DISARMED: Defender suffers from a -200% Energy Vulnerability Passive.
UNARMED - Heavy Attack,DISARMED: Defender takes 600% more damage from Heavy Attacks.
UNARMED - Non-Damaging Debuff,DISARMED: Defender takes 200% more damage while suffering from non-Damaging Debuffs.
UNARMED - Physical Vulnerability,DISARMED: Defender suffers from a -200% Physical Vulnerability Passive.
UNARMED - Special 1,DISARMED: Defender takes 800% more damage from Special Attacks 1.
UNARMED - Special 2,DISARMED: Defender takes 400% more damage from Special Attacks 2.
UNARMED - Strike Block,DISARMED: Defender's Block Proficiency is reduced by -100% and they take 800% more damage from hits into their Block.
UNARMED - Striker,"DISARMED: Attacker's Striker hits inflict a burst of Direct Damage equal to 2,000% of the damage done."
UNARMED - Stun,DISARMED: Defender takes 400% more damage while Stunned.
UNARMED - Unique Buffs,DISARMED: Defender takes 50% more damage per Unique Buff on the Attacker.
Unavoidable Destiny - 1,"Whenever the Attacker is Immune to an effect, they lose 10% of their Max Health."
Unavoidable Destiny - 2,"Whenever the Attacker is Immune to an effect, they lose 20% of their Max Health."
Unavoidable Destiny - 3,"Whenever the Attacker is Immune to an effect, they lose 30% of their Max Health."
Unavoidable Destiny - 4,"Whenever the Attacker is Immune to an effect, they lose 50% of their Max Health."
Unblockable Comeback (Heavy Attack) - 1,"When the Defender is struck by the final hit of a Heavy Attack, they gain an Unblockable Passive for 4 seconds."
Unblockable Comeback (Heavy Attack) - 2,"When the Defender is struck by the final hit of a Heavy Attack, they gain an Unblockable Passive for 8 seconds."
Unblockable Comeback (Heavy Attack) - 3,"When the Defender is struck by the final hit of a Heavy Attack, they gain an Unblockable Passive for 12 seconds."
Unblockable Comeback (Knockdown) - 1,"When the Defender is knocked down, they gain an Unblockable Passive for 4 seconds."
Unblockable Comeback (Knockdown) - 2,"When the Defender is knocked down, they gain an Unblockable Passive for 8 seconds."
Unblockable Comeback (Knockdown) - 3,"When the Defender is knocked down, they gain an Unblockable Passive for 12 seconds."
Unblockable Finale,Attacks are unblockable as long as Health remains below 25%.
Unblockable Opener,The Defender's attacks are Passively Unblockable for the first 6 seconds of the fight.
Unblockable Specials,The Defender's Special Attacks are Passively Unblockable. This ability is not affected by Ability Accuracy.
Unbridled Rage,"Damage over time Debuffs have a 100% chance to be converted into Rage Debuffs, and while Overpower is active, they are consumed immediately resetting Overpower's Duration, and granting Kingpin 100% of a Bar of Power."
Under Pressure - 1,"When the Attacker dashes back, they gain a Disorient Timer for 1.2 second(s). Dashing back again while the Disorient Timer is active inflicts a Disorient Debuff lowering Defensive Ability Accuracy and Block Proficiency by 50% for 5 second(s). Max 1 stack."
Under Pressure - 2,"When the Attacker dashes back, they gain a Disorient Timer for 1.2 second(s). Dashing back again while the Disorient Timer is active inflicts a Disorient Debuff lowering Defensive Ability Accuracy and Block Proficiency by 50% for 7 second(s). Max 1 stack."
Under Pressure - 3,"When the Attacker dashes back, they gain a Disorient Timer for 1.2 second(s). Dashing back again while the Disorient Timer is active inflicts a Disorient Debuff lowering Defensive Ability Accuracy and Block Proficiency by 50% for 9 second(s). Max 1 stack."
Under Pressure - Passive - 1,"When the Attacker dashes back, they gain a Disorient Timer for 1.2 second(s). Dashing back again while the Disorient Timer is active inflicts a Disorient Passive lowering Defensive Ability Accuracy and Block Proficiency by 50% for 5 second(s). Max 1 stack."
Under Pressure - Passive - 2,"When the Attacker dashes back, they gain a Disorient Timer for 1.2 second(s). Dashing back again while the Disorient Timer is active inflicts a Disorient Passive lowering Defensive Ability Accuracy and Block Proficiency by 50% for 7 second(s). Max 1 stack."
Under Pressure - Passive - 3,"When the Attacker dashes back, they gain a Disorient Timer for 1.2 second(s). Dashing back again while the Disorient Timer is active inflicts a Disorient Passive lowering Defensive Ability Accuracy and Block Proficiency by 50% for 9 second(s). Max 1 stack."
Underestimate,This Defender underestimates your Symbioid. Attacker Summoned Symbioids gain 200% Attack in this fight.
Underhanded Comment - 1,"For each Buff on the Defender, the Attacker has their Defensive Ability Accuracy reduced by 10%."
Underhanded Comment - 2,"For each Buff on the Defender, the Attacker has their Defensive Ability Accuracy reduced by 15%."
Underhanded Comment - 3,"For each Buff on the Defender, the Attacker has their Defensive Ability Accuracy reduced by 30%."
Unflinching Damage,Unstoppable or Unblockable attacks gain +50% Attack Rating.
Unflinching Power,Unstoppable or Unblockable attacks gain +50% Combat Power Rate.
Unhealthy Interactions - 1,While under the effect of a Heal Block the Defender gains a Passive Fury granting 50% of Attack.
Unhealthy Interactions - 2,While under the effect of a Heal Block the Defender gains a Passive Fury granting 100% of Attack.
Unhealthy Interactions - 3,While under the effect of a Heal Block the Defender gains a Passive Fury granting 150% of Attack.
UNLIMITED POWER!,"For each Debuff the Defender has suffered since the start of the fight, every 10 seconds they activate a permanent Fury Buff increasing their Attack by 25%. If these Fury Buffs are Nullified or removed in any way, the Defender gains 15% of their max Power for each Buff Nullfied."
Unmastered (Regeneration),The Attacker's Salve and Willpower Masteries are removed.
Unnatural Selection (Auto-Block) - 1,"After the final hit of the Defender's Special Attacks, they Passively Auto-Block all attacks for 2 seconds."
Unnatural Selection (Auto-Block) - 2,"After the final hit of the Defender's Special Attacks, they Passively Auto-Block all attacks for 4 seconds."
Unnatural Selection (Evade) - 1,"After the final hit of the Defender's Special Attacks, they Passively Evade all attacks for 2 seconds."
Unnatural Selection (Evade) - 2,"After the final hit of the Defender's Special Attacks, they Passively Evade all attacks for 4 seconds."
Unnatural Selection (Untouchable) - 1,"After the final hit of the Defender's Special Attacks, they gain an Untouchable Passive for 2 seconds."
Unnatural Selection (Untouchable) - 2,"After the final hit of the Defender's Special Attacks, they gain an Untouchable Passive for 4 seconds."
Unstable Volatility,"Volatility duration is 8 second(s), but becomes indefinite if Bahamet is knocked down before the Volatility expires. Each non-Damaging Debuff on Bahamet slows down the expiration rate of Volatility by 25%, and gives Bahamet 15% chance to gain an extra indefinite Volatility when knocked down."
Unsteady Ground - 1,"Whenever a #Unsteady Ground Defender activates a Special Attack, inflict the Attacker with an Unsteady Debuff for 0 seconds. While under the effect of an Unsteady Debuff all attacks will Glance. Additionally each Debuff on the Attacker gives their attacks a 0% Chance to Glance."
Unsteady Ground - 2,"Whenever a #Unsteady Ground Defender activates a Special Attack, inflict the Attacker with an Unsteady Debuff for 0 seconds. While under the effect of an Unsteady Debuff all attacks will Glance. Additionally each Debuff on the Attacker gives their attacks a 0% Chance to Glance."
Unsteady Ground - 3,"Whenever a #Unsteady Ground Defender activates a Special Attack, inflict the Attacker with an Unsteady Debuff for 0 seconds. While under the effect of an Unsteady Debuff all attacks will Glance. Additionally each Debuff on the Attacker gives their attacks a 0% Chance to Glance."
Unstoppable Armor - 1,Every 20 seconds the Defender will trigger a 3 second Armor up Buff granting 0 Armor Rating. Whenever the Defender triggers an Armor Up Buff 0% chance to trigger an Unstoppable Passive for 0 seconds. This Unstoppable is unaffected by ability accuracy. While Unstoppable Defenders are Stun Immune.
Unstoppable Armor - 2,Every 15 seconds the Defender will trigger a 3 second Armor up Buff granting 0 Armor Rating. Whenever the Defender triggers an Armor Up Buff 0% chance to trigger an Unstoppable Passive for 0 seconds. This Unstoppable is unaffected by ability accuracy. While Unstoppable Defenders are Stun Immune.
Unstoppable Armor - 3,Every 10 seconds the Defender will trigger a 3 second Armor up Buff granting 0 Armor Rating. Whenever the Defender triggers an Armor Up Buff 0% chance to trigger an Unstoppable Passive for 0 seconds. This Unstoppable is unaffected by ability accuracy. While Unstoppable Defenders are Stun Immune.
Unstoppable Beast,When the Defending Sasquatch enters Wrath of Tanaraq he gains a Unstoppable Buff for 0.75 seconds per Rage stack removed.
